geneName,geneID,contrast,estimate,SE,df,lower.CL,upper.CL,t.ratio,p.value
CG31326,FBgn0051326,socArena - vial,-0.145237071599615,0.0368667808087434,127,-0.218189777645564,-0.0722843655536661,-3.93951054075138,0.000133956187723465
CG31522,FBgn0051522,socArena - vial,-0.133533590208211,0.0308887795039555,127,-0.194656910493767,-0.0724102699226552,-4.32304520776262,3.08048820022335e-05
FBgn0051810,FBgn0051810,socArena - vial,-0.494462135213954,0.112115916712117,127,-0.716319301355008,-0.272604969072899,-4.41027598680386,2.17757729869205e-05
CG31821,FBgn0051821,socArena - vial,-1.53078289559035,0.312386572326308,127,-2.14893954728851,-0.912626243892194,-4.90028391486479,2.85985149500903e-06
CG31823,FBgn0051823,socArena - vial,-0.833893814863709,0.180750488409272,127,-1.19156641223505,-0.476221217492362,-4.61350794790402,9.53823615258141e-06
FBgn0052425,FBgn0052425,socArena - vial,0.22156659207579,0.0303291358988158,127,0.161550705488556,0.281582478663024,7.30540404497449,2.69904119307533e-11
CG32512,FBgn0052512,socArena - vial,0.238801000728287,0.0420843482518283,127,0.155523670302332,0.322078331154242,5.67434237782006,8.95990199791006e-08
CG33110,FBgn0053110,socArena - vial,-0.133071985002343,0.0291338039342523,127,-0.190722525347644,-0.0754214446570425,-4.56761449011786,1.15167864783307e-05
CG33159,FBgn0053159,socArena - vial,-0.543881482392245,0.136031140147636,127,-0.813062559844288,-0.274700404940203,-3.9982130694631,0.000107611595442246
CG33177,FBgn0053177,socArena - vial,-0.464088112160558,0.112678849038268,127,-0.687059219785315,-0.241117004535801,-4.11867991305933,6.81890307093082e-05
ppk5,FBgn0053289,socArena - vial,-0.677002310654885,0.163711053096587,127,-1.00095694056918,-0.353047680740585,-4.13534882251026,6.39713714783779e-05
Cyp12d1-d,FBgn0053503,socArena - vial,-0.42921786577275,0.0776151291824473,127,-0.582804199587461,-0.275631531958039,-5.53007989929131,1.74619540871864e-07
CG40198,FBgn0058198,socArena - vial,-0.29068606736955,0.0692243678107016,127,-0.427668598670821,-0.153703536068279,-4.19918702853957,5.00146974870411e-05
GlcT,FBgn0067102,socArena - vial,-0.163499757558519,0.0245707867671221,127,-0.212120910396318,-0.11487860472072,-6.65423370884061,7.6755915859139e-10
spin,FBgn0086676,socArena - vial,0.193211859862224,0.0341862093659654,128,0.125568603923335,0.260855115801112,5.65174856895888,9.83056615602543e-08
pix,FBgn0086706,socArena - vial,-0.0694113931977135,0.0150063334451792,128,-0.0991039877486359,-0.039718798646791,-4.62547320111776,9.02228700594467e-06
CG42240,FBgn0250869,socArena - vial,-0.094072225704671,0.0221104382537727,127,-0.137824792842077,-0.0503196585672647,-4.25465224275324,4.03036493186942e-05
Tdc1,FBgn0259977,socArena - vial,0.200046543049175,0.0373956936893275,128,0.126052774036638,0.274040312061712,5.34945399625698,3.931472962563e-07
Snmp1,FBgn0260004,socArena - vial,-0.324419109116504,0.0637488472364735,127,-0.450566573342825,-0.198271644890183,-5.08901922434904,1.26344864472852e-06
bond,FBgn0260942,socArena - vial,-0.209836561675682,0.0351344453914305,127,-0.279361288557195,-0.140311834794169,-5.97238861572758,2.19296822224606e-08
Baldspot,FBgn0260960,socArena - vial,-0.0931865793898253,0.020284529131476,127,-0.133326001887439,-0.0530471568922118,-4.59397301193576,1.03365993849852e-05
FBgn0261805,FBgn0261805,socArena - vial,-0.605278679437518,0.0591304026922424,127,-0.722287075379773,-0.488270283495264,-10.2363361634425,2.66989996893369e-18
whd,FBgn0261862,socArena - vial,-0.207386471764036,0.0282122242976008,127,-0.263213372321547,-0.151559571206526,-7.35094367520935,2.12589817605037e-11
l(2)gd1,FBgn0261983,socArena - vial,-0.0885716789135957,0.0212047062814609,128,-0.130528813112095,-0.046614544715096,-4.17698211604247,5.42610744501614e-05
mbf1,FBgn0262732,socArena - vial,-0.0565473495483052,0.0134388650125923,127,-0.0831404381594575,-0.029954260937153,-4.20774741730941,4.83817309133925e-05
Mdh1,FBgn0262782,socArena - vial,-0.153086963444884,0.0313223992298247,127,-0.215068338914622,-0.0911055879751454,-4.88745968409459,3.02102294167503e-06
DnaJ-1,FBgn0263106,socArena - vial,-0.172210272320676,0.0319263230288344,127,-0.235386704001367,-0.109033840639985,-5.39399016182174,3.24820731794468e-07
Vha68-2,FBgn0263598,socArena - vial,-0.0837265961148569,0.0191221660015416,127,-0.121565911744538,-0.045887280485176,-4.37851005519495,2.47207047062859e-05
eIF2γ,FBgn0263740,socArena - vial,-0.0862584122336917,0.0172378624052343,128,-0.120366468088444,-0.0521503563789393,-5.00400862971845,1.81467193124593e-06
FBgn0264341,FBgn0264341,socArena - vial,-0.934882895028207,0.209094569022779,127,-1.34864331281075,-0.521122477245661,-4.47110080093166,1.70518419004605e-05
CG17646,FBgn0264494,socArena - vial,-0.144844520717707,0.0333668667572355,127,-0.210871528468751,-0.078817512966662,-4.34096859532959,2.8696397172672e-05
stac,FBgn0266719,socArena - vial,-0.111694993183578,0.0245622641975934,128,-0.160295629357371,-0.0630943570097846,-4.54742251304835,1.24341420857374e-05
CG32486,FBgn0266918,socArena - vial,-0.0611702129159163,0.0155245153984069,127,-0.0918904272530788,-0.0304499985787537,-3.94023332426812,0.000133597287024264
AsnS,FBgn0270926,socArena - vial,0.241926055613972,0.0467594613606633,127,0.149397520041309,0.334454591186636,5.17384179744838,8.69965101839354e-07
IP3K2,FBgn0283680,socArena - vial,-0.0929493883509607,0.0212208840641897,127,-0.134941688280843,-0.050957088421078,-4.38009029547516,2.45655565130277e-05
prage,FBgn0283741,socArena - vial,-0.155966725438666,0.0350078463521321,127,-0.22524093566814,-0.0866925152091911,-4.45519338350177,1.81818215171132e-05
LKRSDH,FBgn0286198,socArena - vial,0.184883850030868,0.0396254853158018,127,0.106472165615879,0.263295534445857,4.66578134141212,7.68407154544403e-06
