gene,transcript,contrast,estimate,SE,df,t.ratio,p.value
FBgn0031453,FBtr0077713,control - up,0.138489638895656,0.0409045143399808,404,3.38568104597428,0.0219659058723369
FBgn0004242,FBtr0077728,control - up,0.659734199244383,0.162505410741788,540,4.05976758701692,0.00325087250459721
FBgn0031428,FBtr0335462,control - up,-0.287377942436238,0.096881637122822,269,-2.96627876004938,0.0382101701533299
FBgn0000490,FBtr0077775,control - up,-0.800370786152287,0.177302094530128,540,-4.51416430399972,0.00048014556245124
FBgn0031374,FBtr0110882,control - up,-1.56980266060662,0.201380939643037,812,-7.79518986945443,3.36630723296594e-12
FBgn0028481,FBtr0077949,control - up,0.357124639509481,0.0809710949031086,268,4.41052007431569,0.000215141762735849
FBgn0261938,FBtr0332273,control - up,-0.415927229792734,0.122806386100942,268,-3.38685342837837,0.0104404473463663
FBgn0031275,FBtr0343787,control - up,0.302954295416671,0.065182539420397,269,4.64778295093349,7.66104493731268e-05
FBgn0031282,FBtr0078010,control - up,0.206875645626164,0.0522727725848608,268,3.95761761613692,0.00134898547519469
FBgn0031282,FBtr0332972,control - up,-0.216192855646468,0.0553992812216352,268,-3.90244874805412,0.0016662582729623
FBgn0029095,FBtr0078031,control - up,0.350190415915892,0.0978113834686483,268,3.58026237332733,0.00540587250659785
FBgn0031264,FBtr0332341,control - up,-1.51146615100071,0.340710626812886,268,-4.43621663679658,0.000192842068240329
FBgn0016977,FBtr0078123,control - up,-0.279395609989703,0.0746458324650232,405,-3.74294988431698,0.00641090726100835
FBgn0037026,FBtr0331529,control - up,-2.25437514970404,0.337252170214839,404,-6.68453859990861,2.75182576725541e-09
FBgn0027339,FBtr0330076,control - up,-1.46360327656918,0.308562926771806,676,-4.74328945437951,0.000253499255492229
FBgn0283535,FBtr0346137,control - up,0.0997678664572011,0.0244860494770951,269,4.074477859343,0.000853774370734195
FBgn0053113,FBtr0079042,control - up,-0.266219200858488,0.061400957682064,812,-4.33574997701141,0.00219334541853422
FBgn0031818,FBtr0303229,control - up,0.251910668530487,0.0414197674818682,268,6.08189480157662,6.09733992185113e-08
FBgn0031830,FBtr0079288,control - up,0.272728664564567,0.0463060238532103,268,5.88970163858411,1.72555549626807e-07
FBgn0031832,FBtr0343162,control - up,-0.353230772201615,0.0954850186008081,268,-3.69933186773895,0.00353957110142467
FBgn0031908,FBtr0079441,control - up,1.77270405767525,0.45688519855791,268,3.87997699043552,0.00181452178361496
FBgn0041182,FBtr0079513,control - up,0.542736026859065,0.130589557272373,676,4.1560446194566,0.00331908993412555
FBgn0032135,FBtr0079842,control - up,0.202344409637236,0.0584634311223878,268,3.46104232599086,0.00814680446442295
FBgn0032330,FBtr0331197,control - up,0.276408154154218,0.0726240359328882,268,3.80601478014312,0.00239429526594404
FBgn0010612,FBtr0080167,control - up,0.122463731159192,0.0333634327779832,268,3.67059744643562,0.0039253344623551
FBgn0032391,FBtr0342581,control - up,0.530993205697117,0.150858984124729,268,3.51979836519446,0.00666753687784505
FBgn0028527,FBtr0331332,control - up,-0.172417780442357,0.0480721370050887,540,-3.58664688495346,0.0187278431492771
FBgn0028939,FBtr0080588,control - up,0.589923901392687,0.189508060301398,268,3.11292248179027,0.0248384200114383
FBgn0259896,FBtr0310075,control - up,-0.800748213812818,0.227988350858647,404,-3.51223301891105,0.0144383951531778
FBgn0028518,FBtr0343716,control - up,-0.713653526840019,0.212371939709379,404,-3.36039463507571,0.0238334403752828
FBgn0032600,FBtr0343767,control - up,0.140297746438441,0.0417545626955414,404,3.36005785670514,0.0238592340658652
FBgn0264695,FBtr0080897,control - up,1.5489723524779,0.207641415787255,813,7.45984295380139,3.444622365123e-11
FBgn0004797,FBtr0347182,control - up,-0.722843040249463,0.130566181449463,404,-5.53621950358752,1.98433441900292e-06
FBgn0027779,FBtr0080941,control - up,0.187970318463249,0.0373446350917197,405,5.03339550651889,2.55084468421263e-05
FBgn0032820,FBtr0081321,control - up,-0.380373310890576,0.130157147828543,269,-2.92241584297503,0.0432670725036268
FBgn0032815,FBtr0305952,control - up,1.19151947339453,0.25322286418793,540,4.70541819837499,0.00020169848179008
FBgn0045064,FBtr0331184,control - up,0.238562947501485,0.0484846708717353,269,4.9203788168965,2.21567114198074e-05
FBgn0032889,FBtr0081418,control - up,-0.649115209269196,0.163175504025038,540,-3.97801871762318,0.00448057711407412
FBgn0037521,FBtr0081771,control - up,0.255225807360158,0.0599748043559735,404,4.25555047825242,0.00086381643941591
FBgn0286516,FBtr0081932,control - up,-0.207411293567497,0.0652661993945721,404,-3.17792816942772,0.0419763347922584
FBgn0037613,FBtr0305339,control - up,-0.172440903969479,0.0495417214467594,404,-3.48072087391623,0.0160563617891981
FBgn0010222,FBtr0081996,control - up,0.652685404242686,0.154699963756242,404,4.21904044703662,0.00100513138741221
FBgn0261552,FBtr0302694,control - up,-0.477621296468502,0.0824255290937239,676,-5.79457968568708,1.08994644809624e-06
FBgn0261552,FBtr0302695,control - up,-0.300600965098162,0.0795431442315437,676,-3.77909332101755,0.0141243568087991
FBgn0037926,FBtr0335447,control - up,0.539392824068438,0.0982429803277549,404,5.49039557095005,2.52600767225442e-06
FBgn0038098,FBtr0331429,control - up,-1.01472025392259,0.210854177247737,404,-4.81242661239942,7.33637512998486e-05
FBgn0020299,FBtr0334956,control - up,0.544859730600848,0.127948945936083,540,4.25841515625329,0.0014465941587376
FBgn0003507,FBtr0306244,control - up,-0.688671459935261,0.147505893507463,404,-4.66877250501465,0.000142403054416596
FBgn0024491,FBtr0347200,control - up,0.874424581647152,0.241532740710374,268,3.62031490668873,0.00469531262777723
FBgn0038427,FBtr0100643,control - up,-0.238929996882333,0.0716692147729693,268,-3.33378840048975,0.0124247224927742
FBgn0038652,FBtr0339167,control - up,1.01159690820117,0.173495924096778,812,5.83066670567365,1.20484432097889e-06
FBgn0038720,FBtr0334924,control - up,0.481629575443941,0.125089284399451,677,3.85028643945185,0.0108845794230221
FBgn0038826,FBtr0083961,control - up,0.511764402917319,0.117203752366244,677,4.36645066890123,0.00137735296738606
FBgn0038842,FBtr0083979,control - up,0.333044224741159,0.0823235784732086,404,4.04555087276175,0.00202824263965951
FBgn0038878,FBtr0084100,control - up,0.413355560302271,0.091863971299454,404,4.49964827837491,0.000303585475534329
FBgn0038878,FBtr0339195,control - up,-0.460659686047798,0.0917456566111068,404,-5.02105171038723,2.71136051329668e-05
FBgn0266581,FBtr0346345,control - up,0.203601080969723,0.0656669970077153,269,3.10050847834265,0.0257770181122656
FBgn0038947,FBtr0084208,control - up,0.239856256553594,0.068057876628277,404,3.52429826548449,0.0138588460680403
FBgn0267385,FBtr0084214,control - up,0.159780211604558,0.0425824187317355,268,3.75225777124488,0.00291949814762626
FBgn0039065,FBtr0334499,control - up,-0.717513933190852,0.181508641072678,540,-3.9530566090435,0.00493445844368778
FBgn0039254,FBtr0084749,control - up,0.632436742890785,0.110038141183592,404,5.7474320820778,6.38463727553606e-07
FBgn0051323,FBtr0307339,control - up,0.380170229710917,0.100826691398045,268,3.77053163641038,0.00272999373217908
FBgn0000064,FBtr0084995,control - up,0.263849173514211,0.0794309024832731,540,3.32174462665552,0.0443482017134985
FBgn0000064,FBtr0310661,control - up,-0.57073016862154,0.0796538734168196,540,-7.16512762204261,5.29478239030823e-10
FBgn0039467,FBtr0085072,control - up,0.801201700038409,0.155353545367076,540,5.15727979136426,2.26543982799754e-05
FBgn0003495,FBtr0085145,control - up,0.4034497976707,0.115421591102036,676,3.4954447761341,0.0373803915411222
FBgn0046247,FBtr0085162,control - up,-1.5020575919044,0.285462621336848,540,-5.2618363303403,1.3303122543884e-05
FBgn0002772,FBtr0085195,control - up,-0.382335097072096,0.101033855076594,268,-3.78422754216641,0.00259553859503914
FBgn0039600,FBtr0113299,control - up,0.61126009105552,0.15657748104206,404,3.90388251865748,0.00351825852970911
FBgn0039644,FBtr0085387,control - up,0.561718358011686,0.134370835972395,268,4.18035918245747,0.000559211149665284
FBgn0015622,FBtr0085438,control - up,2.34215727895225,0.361379493658976,404,6.48115712166689,9.51615053423893e-09
FBgn0015222,FBtr0085634,control - up,-0.280347343567661,0.0787750318154768,540,-3.5588350408331,0.0205877764344654
FBgn0027654,FBtr0085683,control - up,0.263530694965335,0.0707802542111359,404,3.72322334671516,0.00688931102669954
FBgn0051005,FBtr0085769,control - up,0.397695213671408,0.0906350881748711,268,4.38787253016288,0.00023681562151856
FBgn0040206,FBtr0305268,control - up,-0.932301883884764,0.195452210976671,268,-4.76997358702708,4.43266655663077e-05
FBgn0040519,FBtr0085944,control - up,2.06380066468902,0.556485800459537,268,3.70863131275725,0.00342245481873238
FBgn0033062,FBtr0310665,control - up,-1.26772038006839,0.213783526674732,540,-5.92992547081142,3.55120124750918e-07
FBgn0022288,FBtr0086043,control - up,-0.303920632214705,0.070182660395422,268,-4.33042336244253,0.000301518088321462
FBgn0022288,FBtr0335269,control - up,0.281391511434777,0.0713282410816993,268,3.94502243665972,0.00141597823286321
FBgn0262736,FBtr0086152,control - up,0.250888266684693,0.0655870777515623,540,3.82526978309713,0.0079979997217835
FBgn0034490,FBtr0336635,control - up,-0.637245083315259,0.220966281999635,268,-2.88390191276473,0.0481804529271171
FBgn0034455,FBtr0345929,control - up,0.261201889708525,0.082971578436896,269,3.14808871458535,0.0223145470047811
FBgn0000578,FBtr0086582,control - up,0.273857197511884,0.0635535993395576,269,4.3090745505806,0.000329216135151356
FBgn0034396,FBtr0303237,control - up,0.235290350389561,0.0680277341829206,269,3.45874154439549,0.0082064401155939
FBgn0028494,FBtr0340273,control - up,1.24448144551456,0.192657324570166,540,6.45955947063579,1.58002573247273e-08
FBgn0024232,FBtr0331922,control - up,-1.96378726578358,0.220516876166096,677,-8.90538311591371,0
FBgn0262511,FBtr0087173,control - up,0.236956540133188,0.0519020588668007,405,4.56545550035507,0.000226684449833203
FBgn0034046,FBtr0087287,control - up,-0.342848406277306,0.0764800460459161,268,-4.48284780152292,0.000157889937851152
FBgn0033996,FBtr0310140,control - up,0.362832704059181,0.0871657085980861,269,4.16256243303399,0.000600326446488886
FBgn0033792,FBtr0345931,control - up,-1.22656624163876,0.173530819171184,540,-7.06829050595779,6.8158334531887e-10
FBgn0033810,FBtr0345470,control - up,-0.190882625200652,0.0603019946660975,269,-3.16544463010887,0.0211579725420206
FBgn0045063,FBtr0339637,control - up,0.31531580360326,0.10202575426832,268,3.0905510659005,0.0265666894116511
FBgn0086677,FBtr0088021,control - up,-1.33687726082119,0.289987928776983,268,-4.61011348458343,9.06535560474264e-05
FBgn0037084,FBtr0088102,control - up,-0.189624657337483,0.059366569670183,404,-3.19413195660389,0.0399843890324
FBgn0033579,FBtr0330602,control - up,-0.668501524494652,0.179664752191616,268,-3.72082735394687,0.00327430408720286
FBgn0033544,FBtr0339465,control - up,0.224772401271703,0.0673050877006966,404,3.33960490878874,0.0254727522828553
FBgn0017414,FBtr0088239,control - up,-0.502036279726161,0.126140702093795,268,-3.97997055187517,0.00123736259212415
FBgn0053144,FBtr0088254,control - up,0.342930425903781,0.0893530447127659,268,3.83792658667832,0.00212565696184452
FBgn0033429,FBtr0113060,control - up,-0.355671439187589,0.0994450365105716,268,-3.57656301076202,0.00547626271996826
FBgn0025360,FBtr0088866,control - up,-1.43592861035505,0.182982405034292,404,-7.84735893096356,0
FBgn0003090,FBtr0089042,control - up,0.338943349763928,0.0947302535716393,405,3.57798419179363,0.011523620904109
FBgn0024811,FBtr0089112,control - up,-0.536353449229228,0.135956816607263,812,-3.94502800678679,0.0105674331941678
FBgn0003654,FBtr0089406,control - up,0.420072197798056,0.100658994928663,676,4.17322066543342,0.00309488739029629
FBgn0003654,FBtr0089407,control - up,0.381210448559976,0.0979926942406974,676,3.89019254459538,0.00938151830509293
FBgn0000083,FBtr0089517,control - up,0.165099682409969,0.0474785400395549,540,3.47735381653317,0.027019094511278
FBgn0000083,FBtr0336798,control - up,0.194268423049001,0.0485845940963649,540,3.99856017452116,0.00413641294694533
FBgn0053494,FBtr0089607,control - up,1.41199915552291,0.437370423488104,268,3.22838280709969,0.0174037591913163
FBgn0016034,FBtr0089632,control - up,0.919001463100291,0.26134944645131,404,3.51637042120731,0.0142372422201491
FBgn0037222,FBtr0309258,control - up,1.17013239981148,0.369995071074384,404,3.16256212931072,0.043943617484933
FBgn0032202,FBtr0089738,control - up,-0.490903217757374,0.101942054503136,540,-4.81551230402439,0.000120487357832211
FBgn0005666,FBtr0089793,control - up,0.492908514574343,0.121687486613807,540,4.05060970762476,0.00337106649197383
FBgn0039915,FBtr0089971,control - up,-1.94692310882665,0.492621351480072,268,-3.95216955776917,0.00137758956346479
FBgn0032456,FBtr0090021,control - up,1.10774117864965,0.172858082884262,1220,6.40838519186483,7.3210469464513e-08
FBgn0053526,FBtr0091486,control - up,0.188073484351928,0.049191679299833,540,3.82327838831407,0.00805723076517906
FBgn0260964,FBtr0091491,control - up,0.408806853211093,0.0634414946819713,405,6.44384019103615,1.18746934507641e-08
FBgn0053995,FBtr0100048,control - up,0.609497197354771,0.126154572516704,404,4.83135240519378,6.71340247950791e-05
FBgn0038201,FBtr0100131,control - up,-1.12754532892712,0.225898698643861,268,-4.99137593840122,1.59201820475463e-05
FBgn0032536,FBtr0343641,control - up,0.670474808375866,0.133798939442562,268,5.01106220399969,1.45082138741648e-05
FBgn0032076,FBtr0100481,control - up,-0.637533616680223,0.181710168901014,269,-3.50851920140758,0.0069272949738155
FBgn0001316,FBtr0112807,control - up,0.238814598014917,0.0591187041608671,541,4.03957768365629,0.00352057289765928
FBgn0034389,FBtr0330005,control - up,0.54110188960925,0.161675962564953,405,3.346829553539,0.0248878213594199
FBgn0011288,FBtr0304625,control - up,0.176905383657272,0.0486899446929026,268,3.63330426380746,0.00448405824834619
FBgn0262115,FBtr0111299,control - up,-0.817206603935972,0.146387422517192,540,-5.58249192371699,2.4494559462962e-06
