gene,transcript,contrast,estimate,SE,df,t.ratio,p.value
FBgn0033906,FBtr0302452,down - up,0.363786851693309,0.0785413799732963,540,4.63178584100502,0.000282845469145254
FBgn0062449,FBtr0345619,down - up,-0.205765402457341,0.0645607001013643,268,-3.1871618822949,0.0197926002380931
FBgn0017414,FBtr0088239,down - up,-0.501854295041818,0.126726059101555,268,-3.96015072669185,0.00133587660655687
FBgn0261862,FBtr0301282,down - up,-0.759982301998962,0.17527747076213,540,-4.33588126696748,0.00104309588931373
FBgn0025360,FBtr0088866,down - up,-1.22552674599496,0.180783016391242,404,-6.77899268669536,1.52558654598067e-09
FBgn0026869,FBtr0089106,down - up,0.404562234924126,0.124904219245652,268,3.23897973477153,0.0168328237001322
FBgn0024811,FBtr0089112,down - up,-0.545957490263849,0.136024036986654,812,-4.01368392203662,0.00812402790337641
FBgn0003386,FBtr0089274,down - up,0.335148992248291,0.0659758337078182,405,5.07987506050379,2.03205287769848e-05
FBgn0028741,FBtr0089555,down - up,-0.38205258991068,0.087911386189931,268,-4.34588289946039,0.000282619989984578
FBgn0035917,FBtr0301157,down - up,0.272267180731811,0.0647301021654349,676,4.20619111701631,0.00270355945278944
FBgn0053494,FBtr0089607,down - up,1.9831260790354,0.438502592212895,268,4.52249568019107,0.000133014836906198
FBgn0029854,FBtr0305177,down - up,0.339811192139587,0.0973774700338987,269,3.4896284738276,0.00738954936781178
FBgn0032455,FBtr0301163,down - up,-0.173533896406886,0.0580259006647176,269,-2.99062822668778,0.0356295619981595
FBgn0038201,FBtr0100131,down - up,-1.25794837366937,0.225627149916365,268,-5.57534132809667,8.96866585775591e-07
FBgn0085354,FBtr0339825,down - up,-0.495260722518831,0.10272961879281,268,-4.82101197628017,3.51246440218889e-05
FBgn0085478,FBtr0112755,down - up,0.789528108797119,0.208082260961815,540,3.79430762212837,0.00896557084145211
FBgn0016754,FBtr0308564,down - up,0.685418134353474,0.125157218968162,540,5.47645705141333,4.32847475972942e-06
FBgn0038269,FBtr0346063,down - up,0.92599349206183,0.196334969288384,268,4.71639614388662,5.64660720380195e-05
FBgn0053181,FBtr0339824,down - up,0.540010494576929,0.140664792479596,676,3.83898831440184,0.0113498790098743
FBgn0020660,FBtr0113681,down - up,0.142574664061739,0.0338825909139735,268,4.2079032392691,0.000499996749478093
FBgn0262123,FBtr0114030,down - up,-0.652258159912462,0.169707321180645,268,-3.84342970812772,0.00208227822708351
FBgn0031969,FBtr0331673,down - up,0.677561320180443,0.163841770526995,404,4.13546141500471,0.00141489855717825
FBgn0033702,FBtr0114562,down - up,0.532142682145616,0.106699537680779,268,4.98730072980885,1.6228617603975e-05
FBgn0260499,FBtr0339545,down - up,-0.278560669028534,0.071966855727845,269,-3.87067999860879,0.00187796175179311
FBgn0036318,FBtr0332047,down - up,0.181354383531165,0.0498679416145871,676,3.63669278617499,0.023328004737889
FBgn0032251,FBtr0273339,down - up,0.339333829279465,0.0907650209698976,268,3.73859693583948,0.00306907650001675
FBgn0259110,FBtr0307540,down - up,0.373523403011342,0.0886169757265873,676,4.21503216453454,0.002606773018766
FBgn0039479,FBtr0299564,down - up,0.385518767841813,0.115448542334094,268,3.33931256339441,0.012203331807204
FBgn0039479,FBtr0331702,down - up,0.429259301616366,0.114351712729866,268,3.75385109124171,0.00290250059795261
FBgn0033494,FBtr0310095,down - up,-0.409513313497752,0.111869540831203,676,-3.66063282690732,0.0214800352061711
FBgn0040297,FBtr0306016,down - up,-0.253891128879129,0.0761893896949413,404,-3.33236858696069,0.0260662716428831
FBgn0050115,FBtr0340387,down - up,0.403788162134517,0.0973690449260641,404,4.14698698586526,0.00135028149302874
FBgn0031974,FBtr0343383,down - up,-0.534340387966659,0.178592672650063,268,-2.99195022974797,0.0355030186673801
FBgn0030296,FBtr0300849,down - up,-1.07968345779384,0.237690685555882,268,-4.54238858905561,0.000121992300954887
FBgn0028743,FBtr0301142,down - up,0.216258977046681,0.0574028624760563,268,3.76739012164918,0.00276173520789147
FBgn0050410,FBtr0305675,down - up,0.402837032821662,0.0719728339473964,268,5.59707059911088,8.02041982606028e-07
FBgn0259740,FBtr0304667,down - up,0.266649286268457,0.0592457630299033,404,4.50073174235042,0.000302141975533576
FBgn0261555,FBtr0302711,down - up,0.200710627755541,0.0628339497134278,405,3.19430226288399,0.0399583801488126
FBgn0053639,FBtr0302908,down - up,0.371714503026196,0.0880358485469965,404,4.22230840232955,0.000991644452895679
FBgn0054041,FBtr0304737,down - up,0.663408085727687,0.209497144865983,268,3.16666886392211,0.0210854159061478
FBgn0262509,FBtr0304833,down - up,0.294008144546089,0.0616411593324806,540,4.76967253260545,0.000149525497849412
FBgn0262985,FBtr0306822,down - up,-1.10342008564219,0.278942310376439,269,-3.95572863848835,0.00135770598498863
FBgn0263257,FBtr0308309,down - up,-0.891264167373974,0.183758736265573,404,-4.85018663866895,6.14405267995721e-05
FBgn0263321,FBtr0308745,down - up,0.735791713897081,0.22912294288651,268,3.2113401854372,0.0183583101248632
FBgn0263355,FBtr0330661,down - up,-0.101007607581725,0.0325501082245076,269,-3.10314198911554,0.0255736741574424
FBgn0261509,FBtr0344146,down - up,0.288594769160219,0.066831599571074,268,4.31823824377127,0.00031725463775667
